dog_id,breed_primary,breed_secondary,breed_mixed
43809851,Australian Cattle Dog / Blue Heeler,,TRUE
43711661,American Staffordshire Terrier,,TRUE
43583893,Shepherd,Hound,TRUE
43583873,Shepherd,Hound,TRUE
43561771,Foxhound,,FALSE
43519968,Poodle,Dachshund,TRUE
43509707,Black Labrador Retriever,,FALSE
43350080,Terrier,,TRUE
43349915,Rottweiler,,TRUE
43213115,Boxer,Pit Bull Terrier,TRUE
43189824,Australian Cattle Dog / Blue Heeler,,FALSE
43137677,Dogo Argentino,,FALSE
43091330,Terrier,,TRUE
43091203,Terrier,,FALSE
43086131,Boxer,Labrador Retriever,TRUE
43041372,Hound,,TRUE
43008162,Shih Tzu,Poodle,TRUE
42975991,Terrier,,FALSE
42963099,Terrier,,FALSE
42914870,Pit Bull Terrier,,TRUE
42756780,Pit Bull Terrier,,TRUE
42746073,Terrier,,FALSE
42736630,Rottweiler,,TRUE
42736533,Terrier,,FALSE
42626196,Mastiff,Husky,TRUE
42626154,Labrador Retriever,,FALSE
42626122,Great Dane,Greyhound,TRUE
42608126,Belgian Shepherd / Malinois,Carolina Dog,TRUE
42592244,Pit Bull Terrier,,FALSE
42516783,Bluetick Coonhound,Australian Shepherd,TRUE
42465651,Terrier,,TRUE
42393508,Labrador Retriever,,TRUE
42393318,Black Mouth Cur,,TRUE
42326659,American Staffordshire Terrier,,FALSE
42281721,Akita,Great Pyrenees,TRUE
42078496,Boxer,Terrier,TRUE
41954274,Pit Bull Terrier,,TRUE
40878386,Terrier,Pit Bull Terrier,TRUE
41568590,Terrier,,TRUE
41311431,American Staffordshire Terrier,,TRUE
41223155,Pit Bull Terrier,Australian Cattle Dog / Blue Heeler,TRUE
41203417,Bull Terrier,,TRUE
41170250,Husky,Boxer,TRUE
41170249,Pit Bull Terrier,Boxer,TRUE
40889829,Black Mouth Cur,Pit Bull Terrier,TRUE
40662379,Terrier,,TRUE
40000513,Pit Bull Terrier,,TRUE
39825634,Labrador Retriever,Great Pyrenees,TRUE
39823704,Belgian Shepherd / Malinois,,TRUE
39823689,Australian Cattle Dog / Blue Heeler,Harrier,TRUE
39823696,Siberian Husky,,FALSE
39823691,Australian Cattle Dog / Blue Heeler,American Staffordshire Terrier,TRUE
39823687,Shepherd,,TRUE
39823686,Catahoula Leopard Dog,American Staffordshire Terrier,TRUE
39681886,Terrier,,TRUE
39479719,Vizsla,Terrier,TRUE
39336307,American Staffordshire Terrier,,FALSE
38582927,Labrador Retriever,,TRUE
38507574,German Shepherd Dog,Cattle Dog,TRUE
36046916,American Bulldog,,FALSE
35339777,Great Dane,,FALSE
35095785,Rat Terrier,Whippet,TRUE
35003526,Pit Bull Terrier,Boxer,TRUE
34900723,Chihuahua,,TRUE
34015690,Pit Bull Terrier,,FALSE
29741326,Boston Terrier,Chihuahua,TRUE
46017095,Pit Bull Terrier,,FALSE
46006606,Chocolate Labrador Retriever,Hound,TRUE
46006604,Poodle,,TRUE
46006605,Terrier,,TRUE
45970058,Black Labrador Retriever,Pit Bull Terrier,TRUE
45970057,German Shepherd Dog,,FALSE
45959498,Rottweiler,,TRUE
45959307,Labrador Retriever,Border Collie,TRUE
45959310,Labrador Retriever,Border Collie,TRUE
45959312,Labrador Retriever,Border Collie,TRUE
45947454,Labrador Retriever,Border Collie,TRUE
45936129,Great Pyrenees,,FALSE
45936125,Boxer,Pit Bull Terrier,TRUE
45911706,Labrador Retriever,Mixed Breed,TRUE
45891967,Boerboel,Labrador Retriever,TRUE
45891566,German Wirehaired Pointer,Doberman Pinscher,TRUE
45891513,Australian Shepherd,German Shorthaired Pointer,TRUE
45890563,Great Pyrenees,,FALSE
45870061,Pit Bull Terrier,,FALSE
45805697,Labrador Retriever,,TRUE
45792116,Pit Bull Terrier,,TRUE
45792119,Black Labrador Retriever,Mixed Breed,TRUE
45789741,Border Collie,,TRUE
45789742,Border Collie,,TRUE
45785409,Beagle,Hound,TRUE
45693079,Black Labrador Retriever,Rottweiler,TRUE
45634932,Collie,,FALSE
45634927,Hound,Shepherd,TRUE
45613345,Pit Bull Terrier,Australian Cattle Dog / Blue Heeler,TRUE
45594610,Shepherd,Pit Bull Terrier,TRUE
45567430,Pit Bull Terrier,,FALSE
45526519,Border Collie,Mixed Breed,TRUE
45484168,Australian Shepherd,Australian Cattle Dog / Blue Heeler,TRUE
45403929,Border Collie,Mixed Breed,TRUE
45326551,German Shepherd Dog,,TRUE
45292638,English Coonhound,,FALSE
45150477,Hound,,TRUE
44941941,Pit Bull Terrier,,FALSE
44895308,Labrador Retriever,,FALSE
44754350,Labrador Retriever,,TRUE
44712402,Hound,,FALSE
44671247,Shepherd,Retriever,TRUE
44556572,Shepherd,Retriever,TRUE
44549154,Coonhound,Basset Hound,TRUE
44549150,Hound,,TRUE
44397498,Black Labrador Retriever,Mixed Breed,TRUE
44198677,Coonhound,,TRUE
44176644,Rottweiler,Husky,TRUE
43419990,Pit Bull Terrier,Border Collie,TRUE
46037708,Pit Bull Terrier,,FALSE
46041058,Cockapoo,,FALSE
46040792,Shih Tzu,,FALSE
46038379,Chihuahua,,FALSE
46038354,Dachshund,,TRUE
46037736,Labrador Retriever,,FALSE
46037706,Yorkshire Terrier,Chihuahua,TRUE
46037535,Yorkshire Terrier,Chihuahua,TRUE
46037440,Yorkshire Terrier,Chihuahua,TRUE
46036846,Field Spaniel,,TRUE
46036356,Labrador Retriever,,FALSE
46036072,Labrador Retriever,,FALSE
46036067,Mountain Cur,,TRUE
46035423,Pit Bull Terrier,Mixed Breed,TRUE
46035424,Pit Bull Terrier,,FALSE
46034453,Terrier,Mixed Breed,TRUE
46033399,Pit Bull Terrier,,TRUE
46032240,Shepherd,Collie,TRUE
46032140,Labrador Retriever,,TRUE
46032141,Labrador Retriever,Terrier,TRUE
46032139,Pit Bull Terrier,,TRUE
46032138,Shepherd,Husky,TRUE
46032137,Labrador Retriever,,FALSE
46032136,Pointer,,TRUE
46030430,Terrier,Mixed Breed,TRUE
46028916,Husky,Mixed Breed,TRUE
46027793,Shih Tzu,,FALSE
46026675,Chihuahua,Miniature Pinscher,TRUE
46026663,Pomeranian,Chihuahua,TRUE
46026646,Chihuahua,Poodle,TRUE
46025632,Maltese,Yorkshire Terrier,TRUE
46024390,Hound,,TRUE
46024240,Hound,Doberman Pinscher,TRUE
46024241,Labrador Retriever,,TRUE
46023861,Shepherd,,TRUE
45938106,American Eskimo Dog,,FALSE
46023111,Labrador Retriever,Mixed Breed,TRUE
46022956,Shih Tzu,,FALSE
46022959,Chihuahua,Mixed Breed,TRUE
46022830,Chihuahua,Jack Russell Terrier,TRUE
46022866,Shih Tzu,,FALSE
46022774,Chihuahua,,FALSE
46022722,Rat Terrier,,FALSE
46022499,Pit Bull Terrier,,FALSE
46022495,Chihuahua,,FALSE
46022496,Pit Bull Terrier,,FALSE
46022161,Boxer,,TRUE
46022087,Labrador Retriever,,TRUE
46021827,Dachshund,,FALSE
46020762,Pit Bull Terrier,,FALSE
46020763,Beagle,,FALSE
46020764,German Shepherd Dog,Mixed Breed,TRUE
46020761,Shar-Pei,Labrador Retriever,TRUE
46020035,Standard Poodle,Great Pyrenees,TRUE
46020038,Standard Poodle,Great Pyrenees,TRUE
46020033,Standard Poodle,Great Pyrenees,TRUE
46020037,Standard Poodle,Great Pyrenees,TRUE
46020034,Poodle,Mixed Breed,TRUE
46019278,Belgian Shepherd / Malinois,Boxer,TRUE
46019038,American Staffordshire Terrier,,FALSE
46018463,Doberman Pinscher,,FALSE
46018428,Corgi,,TRUE
46017227,German Shepherd Dog,,FALSE
46014877,Pekingese,,FALSE
46014878,Pekingese,,FALSE
46012978,Black Labrador Retriever,,FALSE
46012318,Treeing Walker Coonhound,,FALSE
46011753,Labrador Retriever,,FALSE
46011801,Siberian Husky,Mixed Breed,TRUE
46009636,Mixed Breed,,TRUE
46009544,Hound,,TRUE
46009516,Beagle,,TRUE
46009479,Hound,,TRUE
46009270,Pit Bull Terrier,,FALSE
46009267,Pit Bull Terrier,,FALSE
46009268,Pit Bull Terrier,,FALSE
46009269,Pit Bull Terrier,,FALSE
46009271,Pit Bull Terrier,,FALSE
46009065,Wirehaired Terrier,,FALSE
46009182,Labrador Retriever,Catahoula Leopard Dog,TRUE
46009178,Cattle Dog,Mixed Breed,TRUE
46009175,Labrador Retriever,Coonhound,TRUE
46009179,Labrador Retriever,Coonhound,TRUE
46009177,Labrador Retriever,Mixed Breed,TRUE
46009068,Hound,,TRUE
46009040,Dachshund,,FALSE
46009021,Hound,Labrador Retriever,TRUE
46009013,Chihuahua,,FALSE
46008436,Maltese,Poodle,TRUE
46007715,Pit Bull Terrier,,FALSE
46006938,Golden Retriever,,FALSE
46004181,Hound,,TRUE
46004177,Hound,,TRUE
45989983,Labrador Retriever,Great Dane,TRUE
45989455,German Shepherd Dog,,TRUE
45989546,Terrier,Mixed Breed,TRUE
45989254,German Shepherd Dog,,TRUE
45989315,Pit Bull Terrier,,TRUE
45989127,German Shepherd Dog,,TRUE
45988613,Chihuahua,Mixed Breed,TRUE
45988612,Terrier,Mixed Breed,TRUE
45987988,Chihuahua,Mixed Breed,TRUE
45987987,Terrier,Mixed Breed,TRUE
45987525,Labrador Retriever,Pit Bull Terrier,TRUE
45987030,German Shepherd Dog,,TRUE
45987262,Pomeranian,Chihuahua,TRUE
45986591,Yorkshire Terrier,Mixed Breed,TRUE
45985509,Australian Shepherd,,FALSE
45985441,Chihuahua,,FALSE
45985347,Shih Tzu,Mixed Breed,TRUE
45984774,Chihuahua,Beagle,TRUE
45981138,Chihuahua,Mixed Breed,TRUE
45981137,Chihuahua,Mixed Breed,TRUE
45980804,Australian Shepherd,,FALSE
45978270,Labrador Retriever,,TRUE
45977436,Chihuahua,,TRUE
45977433,Schnauzer,,FALSE
45977414,Schnauzer,,FALSE
45977401,Tibetan Mastiff,,FALSE
45977388,Tibetan Mastiff,,FALSE
45977332,Border Collie,Shepherd,TRUE
45977318,Doberman Pinscher,,FALSE
45977231,Dachshund,,FALSE
45976967,American Staffordshire Terrier,,FALSE
45976939,Rottweiler,Mixed Breed,TRUE
45976929,Rottweiler,Mixed Breed,TRUE
45976893,Rottweiler,Mixed Breed,TRUE
45976173,Pit Bull Terrier,Mixed Breed,TRUE
45976174,Pit Bull Terrier,,FALSE
45975313,Chihuahua,Mixed Breed,TRUE
45974741,Parson Russell Terrier,Mixed Breed,TRUE
45973579,Catahoula Leopard Dog,,FALSE
45971965,Labrador Retriever,Mixed Breed,TRUE
45971970,Labrador Retriever,Mixed Breed,TRUE
45971964,Labrador Retriever,Mixed Breed,TRUE
45971966,Labrador Retriever,Mixed Breed,TRUE
45971905,Terrier,Mixed Breed,TRUE
45971613,Mixed Breed,,FALSE
45971078,Boston Terrier,Mixed Breed,TRUE
45968557,Yorkshire Terrier,,FALSE
45968556,Chihuahua,Dachshund,TRUE
45965354,Shih Tzu,Chihuahua,TRUE
45965293,Terrier,German Shepherd Dog,TRUE
45965292,Beagle,Mixed Breed,TRUE
45964254,Boxer,Mixed Breed,TRUE
45963799,Hound,,TRUE
45961372,Pit Bull Terrier,,FALSE
45961371,Pit Bull Terrier,,FALSE
45961370,Pit Bull Terrier,Mixed Breed,TRUE
45958800,Mixed Breed,,FALSE
45958809,Miniature Pinscher,Mixed Breed,TRUE
45958821,Miniature Pinscher,Mixed Breed,TRUE
45958822,Labrador Retriever,Pit Bull Terrier,TRUE
45957552,Australian Shepherd,Pit Bull Terrier,TRUE
45956243,Labrador Retriever,Mixed Breed,TRUE
45955819,Labrador Retriever,Pit Bull Terrier,TRUE
45955680,Labrador Retriever,,TRUE
45955649,Beagle,Corgi,TRUE
45955444,Pit Bull Terrier,,FALSE
45955446,Pit Bull Terrier,,FALSE
45954555,Shepherd,,FALSE
45954540,Australian Shepherd,,FALSE
45954145,Labrador Retriever,,TRUE
45953611,Pit Bull Terrier,,TRUE
45947979,Whippet,Terrier,TRUE
45947983,Dachshund,Beagle,TRUE
45947980,Whippet,Terrier,TRUE
45947981,Whippet,Terrier,TRUE
45947982,Whippet,Terrier,TRUE
45947960,Labrador Retriever,Golden Retriever,TRUE
45945386,Coonhound,,TRUE
45945071,Terrier,,TRUE
45944170,Pit Bull Terrier,,FALSE
45943732,Mountain Cur,Mixed Breed,TRUE
45943733,Labrador Retriever,Mixed Breed,TRUE
45943106,Boxer,,TRUE
45942938,Shepherd,,TRUE
45942932,Shar-Pei,,TRUE
45942846,Pit Bull Terrier,,FALSE
45942832,Pit Bull Terrier,,TRUE
45942797,Pit Bull Terrier,Mastiff,TRUE
45942004,Jack Russell Terrier,,TRUE
45942016,Shepherd,Hound,TRUE
45941940,Mastiff,,FALSE
45941938,Pointer,Pit Bull Terrier,TRUE
45941937,Pit Bull Terrier,,FALSE
45941755,Labrador Retriever,,TRUE
45941469,Labrador Retriever,,TRUE
45941387,Labrador Retriever,,TRUE
45937372,Rat Terrier,,TRUE
45936734,Shepherd,,TRUE
45936735,Black and Tan Coonhound,,TRUE
45933558,Shih Tzu,,FALSE
45931931,Pit Bull Terrier,,FALSE
45930932,Treeing Walker Coonhound,Mixed Breed,TRUE
45929942,Pit Bull Terrier,,FALSE
45929915,Great Dane,Labrador Retriever,TRUE
45927572,Pit Bull Terrier,,TRUE
45926409,Australian Cattle Dog / Blue Heeler,,FALSE
45924316,Pug,Beagle,TRUE
45922991,Hound,Beagle,TRUE
45922968,American Staffordshire Terrier,,FALSE
45922282,Labrador Retriever,,FALSE
45921600,Poodle,,TRUE
45919547,American Staffordshire Terrier,Mixed Breed,TRUE
45919283,Yorkshire Terrier,,TRUE
45914712,Labrador Retriever,,FALSE
45913365,Chihuahua,,FALSE
45912978,Terrier,,FALSE
45911603,Australian Shepherd,,FALSE
45911579,Australian Shepherd,,FALSE
45911184,Australian Shepherd,,FALSE
45908347,Shepherd,,TRUE
45908311,Maltese,,TRUE
45908226,Dogue de Bordeaux,Mixed Breed,TRUE
45907910,Australian Shepherd,Chihuahua,TRUE
45907912,Australian Shepherd,,TRUE
45907913,Australian Shepherd,,TRUE
45907911,Australian Shepherd,,FALSE
45905005,Beagle,Rat Terrier,TRUE
45903801,Labrador Retriever,,TRUE
45903556,Border Collie,,FALSE
45903491,German Shepherd Dog,Labrador Retriever,TRUE
45902037,Treeing Walker Coonhound,,FALSE
45902017,Pit Bull Terrier,,TRUE
45900667,Labrador Retriever,,TRUE
45899733,Hound,,FALSE
45899313,Mountain Cur,,FALSE
45897784,Pit Bull Terrier,Basset Hound,TRUE
45897314,Mountain Cur,,FALSE
45897316,Mountain Cur,,FALSE
45897309,Labrador Retriever,Mixed Breed,TRUE
45897308,Mountain Cur,,FALSE
45895274,Labrador Retriever,,TRUE
45894934,Terrier,Chihuahua,TRUE
45894698,Great Dane,Mixed Breed,TRUE
45894478,Shih Tzu,Poodle,TRUE
45894385,Beagle,,FALSE
45878938,Pit Bull Terrier,,TRUE
45892102,Boxer,Mixed Breed,TRUE
45891453,Black Labrador Retriever,Mixed Breed,TRUE
45891036,Boston Terrier,Mixed Breed,TRUE
45889354,Mastiff,,FALSE
45889355,Pit Bull Terrier,,TRUE
45887280,American Staffordshire Terrier,,TRUE
45887263,American Staffordshire Terrier,,TRUE
45887244,American Staffordshire Terrier,,TRUE
45887211,American Staffordshire Terrier,,TRUE
45885966,Labrador Retriever,Shepherd,TRUE
45884879,Beagle,Rat Terrier,TRUE
45881686,Anatolian Shepherd,,TRUE
45880860,Pit Bull Terrier,,FALSE
45880102,Australian Shepherd,Great Pyrenees,TRUE
45876558,Australian Shepherd,,FALSE
45872093,Pit Bull Terrier,,FALSE
45870282,Black Mouth Cur,,FALSE
45865269,Labrador Retriever,Mixed Breed,TRUE
45864887,Rat Terrier,,TRUE
45864885,Pit Bull Terrier,,TRUE
45864886,Rat Terrier,,TRUE
45864884,Terrier,,TRUE
45864112,German Shepherd Dog,Husky,TRUE
45862958,Labrador Retriever,,TRUE
45859690,Caucasian Sheepdog / Caucasian Ovtcharka,,TRUE
45859640,Chihuahua,,TRUE
45859613,Chihuahua,,TRUE
45857879,Labrador Retriever,German Shepherd Dog,TRUE
45857878,Labrador Retriever,German Shepherd Dog,TRUE
45856495,Dachshund,Wirehaired Terrier,TRUE
45855401,Labrador Retriever,Beagle,TRUE
45855140,Beagle,Labrador Retriever,TRUE
45850895,Pit Bull Terrier,,FALSE
45850745,Shepherd,Mixed Breed,TRUE
45850427,Patterdale Terrier / Fell Terrier,,FALSE
45850426,Patterdale Terrier / Fell Terrier,,FALSE
45850428,Border Collie,Mixed Breed,TRUE
45850429,Labrador Retriever,,FALSE
45850423,Border Collie,Mixed Breed,TRUE
45849734,Black Labrador Retriever,,TRUE
45847467,Boxer,,TRUE
45847456,Boxer,,TRUE
45842922,Pekingese,Pug,TRUE
45841788,Pug,Boxer,TRUE
45841787,Chihuahua,Mixed Breed,TRUE
45839358,Chihuahua,Mixed Breed,TRUE
45837854,Black and Tan Coonhound,,TRUE
45837845,Shar-Pei,Mastiff,TRUE
45837764,Labrador Retriever,,TRUE
45833706,Labrador Retriever,,TRUE
45828943,Pit Bull Terrier,,TRUE
45828939,Coonhound,,FALSE
45828388,Wheaten Terrier,,TRUE
45828336,Black Labrador Retriever,,TRUE
45828168,Patterdale Terrier / Fell Terrier,,FALSE
45825645,Tibetan Mastiff,,FALSE
45825635,Tibetan Mastiff,,FALSE
45805834,German Shepherd Dog,,FALSE
45804320,Great Dane,,FALSE
45802278,Labrador Retriever,,TRUE
45802282,Labrador Retriever,,TRUE
45797375,Pit Bull Terrier,,TRUE
45800809,Australian Shepherd,Pit Bull Terrier,TRUE
45800810,Shepherd,,TRUE
45800813,Labrador Retriever,Pit Bull Terrier,TRUE
45800815,Pit Bull Terrier,,TRUE
45800818,Labrador Retriever,Pit Bull Terrier,TRUE
45800819,Black Mouth Cur,Great Dane,TRUE
45800413,Chihuahua,Mixed Breed,TRUE
45799706,Yellow Labrador Retriever,Golden Retriever,TRUE
45792733,Great Dane,,FALSE
45789819,Terrier,Chihuahua,TRUE
45789820,Dachshund,Terrier,TRUE
45789800,Hound,,TRUE
45787224,Hound,Mixed Breed,TRUE
45785357,Shetland Sheepdog / Sheltie,,FALSE
45785300,Cattle Dog,,TRUE
45783591,Saint Bernard,Terrier,TRUE
45779436,Pug,Poodle,TRUE
45779438,Australian Cattle Dog / Blue Heeler,,FALSE
45779441,Pit Bull Terrier,,FALSE
45778680,Saint Bernard,,FALSE
45777949,Treeing Walker Coonhound,,FALSE
45777857,Pekingese,,FALSE
45777832,Rottweiler,,FALSE
45777791,Chocolate Labrador Retriever,,FALSE
45776751,Miniature Pinscher,,FALSE
45776462,Pit Bull Terrier,,FALSE
45776466,Pit Bull Terrier,,FALSE
45776380,Schnauzer,Mixed Breed,TRUE
45774518,Chihuahua,,FALSE
45773635,Pit Bull Terrier,,FALSE
45773631,Pit Bull Terrier,,TRUE
45773117,American Staffordshire Terrier,,TRUE
45771531,Dachshund,,TRUE
45771506,Miniature Pinscher,,TRUE
45771170,Shih Tzu,Mixed Breed,TRUE
45770087,Chihuahua,Dachshund,TRUE
45766325,Saint Bernard,,FALSE
45766306,Saint Bernard,,FALSE
45766293,Saint Bernard,,FALSE
45765896,Border Collie,Terrier,TRUE
45765874,German Shepherd Dog,Labrador Retriever,TRUE
45765855,Coonhound,,FALSE
45764891,Pit Bull Terrier,,FALSE
45764816,Boxer,Australian Shepherd,TRUE
45764332,Pit Bull Terrier,,FALSE
45764334,Pit Bull Terrier,,FALSE
45764331,Pit Bull Terrier,,FALSE
45764336,Labrador Retriever,Mixed Breed,TRUE
45763939,Chihuahua,Mixed Breed,TRUE
45763604,Pit Bull Terrier,Mixed Breed,TRUE
45762085,Pit Bull Terrier,,TRUE
45757897,Cardigan Welsh Corgi,Cattle Dog,TRUE
45753876,German Shepherd Dog,,TRUE
45753927,Mixed Breed,,FALSE
45752532,German Shepherd Dog,,TRUE
45749001,Labrador Retriever,Cattle Dog,TRUE
45739627,Labrador Retriever,American Staffordshire Terrier,TRUE
45729881,Boston Terrier,Beagle,TRUE
45728674,Affenpinscher,,TRUE
45720782,Rottweiler,,TRUE
45720763,American Staffordshire Terrier,,TRUE
45720416,American Staffordshire Terrier,,TRUE
45714575,Chihuahua,,TRUE
45714227,Beagle,Australian Shepherd,TRUE
45713910,Terrier,,TRUE
45711562,Basenji,,TRUE
45711236,Retriever,Chow Chow,TRUE
45711221,American Staffordshire Terrier,Mixed Breed,TRUE
45711246,Terrier,,FALSE
45711283,Chihuahua,,FALSE
45711276,Pointer,,FALSE
45711235,Cardigan Welsh Corgi,Terrier,TRUE
45711252,Pit Bull Terrier,Mixed Breed,TRUE
45711226,Pug,Beagle,TRUE
45711254,Pit Bull Terrier,,FALSE
45711280,Pit Bull Terrier,Cane Corso,TRUE
45711179,Shepherd,Mixed Breed,TRUE
45711182,Hound,Basset Hound,TRUE
45711192,Miniature Pinscher,,FALSE
45711202,Labrador Retriever,Pit Bull Terrier,TRUE
45711220,Hound,,FALSE
45711201,Pit Bull Terrier,Mixed Breed,TRUE
45711176,Beagle,Dachshund,TRUE
45711188,Mixed Breed,,FALSE
45708379,Pit Bull Terrier,,FALSE
45702641,Wirehaired Terrier,,TRUE
45702523,Jack Russell Terrier,Chihuahua,TRUE
45696771,Shih Tzu,Chihuahua,TRUE
45696757,Chihuahua,Shih Tzu,TRUE
45696715,Boxer,Mixed Breed,TRUE
45694634,Labrador Retriever,Boxer,TRUE
45694628,Australian Cattle Dog / Blue Heeler,,FALSE
45692562,Terrier,,TRUE
45692550,Terrier,,TRUE
45692531,Boxer,,TRUE
45692496,Australian Shepherd,Shepherd,TRUE
45686301,Border Collie,,FALSE
45684701,Pit Bull Terrier,,TRUE
45684663,Australian Shepherd,,TRUE
45682189,Labrador Retriever,Catahoula Leopard Dog,TRUE
45677999,Hound,,TRUE
45675193,Labrador Retriever,Mixed Breed,TRUE
45672285,Labrador Retriever,Golden Retriever,TRUE
45672668,Chihuahua,,FALSE
45672399,Pit Bull Terrier,,TRUE
45672217,Pit Bull Terrier,,TRUE
45672147,Shepherd,Rottweiler,TRUE
45667696,Shih Tzu,,FALSE
45665100,Shepherd,,TRUE
45658851,Pit Bull Terrier,,FALSE
45657324,Shar-Pei,,TRUE
45657306,Australian Shepherd,Shar-Pei,TRUE
45657300,Terrier,,TRUE
45657278,Terrier,,TRUE
45657271,Labrador Retriever,,TRUE
45657038,Coonhound,Australian Shepherd,TRUE
45653024,Border Collie,Labrador Retriever,TRUE
45650911,French Bulldog,,FALSE
45649032,Border Collie,Shepherd,TRUE
45646197,Rottweiler,,FALSE
45645504,Terrier,,TRUE
45645104,Labrador Retriever,,TRUE
45643413,Parson Russell Terrier,Mixed Breed,TRUE
45639427,Pit Bull Terrier,,FALSE
45639328,Poodle,,FALSE
45639052,Labrador Retriever,,FALSE
45632587,Terrier,,TRUE
45632572,Terrier,,TRUE
45632566,Labrador Retriever,,TRUE
45632546,Hound,,TRUE
45631095,Black Labrador Retriever,,TRUE
45631041,Pit Bull Terrier,,TRUE
45627094,Basset Hound,Mixed Breed,TRUE
45625955,Chihuahua,,TRUE
45626096,Australian Cattle Dog / Blue Heeler,Mixed Breed,TRUE
45625694,Hound,,FALSE
45625660,Hound,,FALSE
45625607,Labrador Retriever,,TRUE
45625536,Chihuahua,Dachshund,TRUE
45624996,Chihuahua,,TRUE
45625325,Australian Shepherd,Mixed Breed,TRUE
45624580,Beagle,,FALSE
45624827,Beagle,Dachshund,TRUE
45624632,Pit Bull Terrier,,FALSE
45624505,Labrador Retriever,German Shepherd Dog,TRUE
45624473,Cocker Spaniel,,FALSE
45624379,Chihuahua,Miniature Pinscher,TRUE
45624097,American Bulldog,Pit Bull Terrier,TRUE
45618756,Labrador Retriever,Terrier,TRUE
45617854,Labrador Retriever,,FALSE
45616114,Mastiff,Mixed Breed,TRUE
45614461,Boxer,American Bulldog,TRUE
45613643,Chihuahua,,FALSE
45612856,Chihuahua,,FALSE
45612873,Shepherd,,TRUE
45612855,Shar-Pei,Basset Hound,TRUE
45612525,Labrador Retriever,,TRUE
45612339,Chihuahua,,TRUE
45611909,Labrador Retriever,Australian Shepherd,TRUE
45611729,Pit Bull Terrier,,FALSE
45610966,Labrador Retriever,Australian Shepherd,TRUE
45605098,Pit Bull Terrier,,FALSE
45604874,Labrador Retriever,,TRUE
45603339,Labrador Retriever,,TRUE
45603367,Pit Bull Terrier,,FALSE
45603309,Terrier,,TRUE
45603206,Terrier,,FALSE
45603068,Schnauzer,,TRUE
45602008,Labrador Retriever,,TRUE
45600920,Terrier,Mixed Breed,TRUE
45600497,Pit Bull Terrier,,TRUE
45600463,German Shepherd Dog,,FALSE
45600358,German Shepherd Dog,,FALSE
45599295,Border Collie,Beagle,TRUE
45590177,Labrador Retriever,Mixed Breed,TRUE
45588188,Shepherd,,TRUE
45585392,Pit Bull Terrier,,FALSE
45585400,Pit Bull Terrier,,FALSE
45585403,Pit Bull Terrier,,FALSE
45583205,Mixed Breed,,TRUE
45581026,Great Dane,,FALSE
45578484,Labrador Retriever,,TRUE
45573826,English Bulldog,,FALSE
45565986,Terrier,,TRUE
45560305,Australian Shepherd,,FALSE
45560307,Australian Shepherd,,FALSE
45560308,Australian Shepherd,Australian Cattle Dog / Blue Heeler,TRUE
45555669,Papillon,Mixed Breed,TRUE
45554119,Mixed Breed,,FALSE
45552705,Rottweiler,,TRUE
45552695,Labrador Retriever,Hound,TRUE
45552600,Hound,Basset Hound,TRUE
45551262,Beagle,,TRUE
45551193,Beagle,,TRUE
45551125,Beagle,,TRUE
45551077,Beagle,,TRUE
45541398,Dachshund,Chihuahua,TRUE
45537581,Hound,,TRUE
45534980,Boxer,Labrador Retriever,TRUE
45530827,Pit Bull Terrier,,TRUE
45528059,Treeing Walker Coonhound,,FALSE
45525238,Shepherd,,TRUE
45521862,Cattle Dog,,TRUE
45521033,Australian Shepherd,,FALSE
45520395,Pit Bull Terrier,,TRUE
45520359,Labrador Retriever,,FALSE
45516758,Hound,,TRUE
45511372,Shih Tzu,,FALSE
45510960,Pit Bull Terrier,,TRUE
45505838,Pit Bull Terrier,,FALSE
45504914,Mixed Breed,,FALSE
45503017,Border Collie,,FALSE
45502998,Border Collie,,FALSE
45502679,Dachshund,Jack Russell Terrier,TRUE
45502527,Terrier,,TRUE
45501413,Beagle,Hound,TRUE
45501331,Boxer,,TRUE
45501319,Labrador Retriever,,TRUE
45501268,Boxer,,TRUE
45498566,Maltese,Mixed Breed,TRUE
45497971,Boxer,Terrier,TRUE
45497944,Terrier,Boxer,TRUE
45497540,Pit Bull Terrier,,FALSE
45496693,Husky,Pit Bull Terrier,TRUE
45496623,Shepherd,,TRUE
45495180,Pit Bull Terrier,Mixed Breed,TRUE
45494521,Beagle,,FALSE
45494154,Chihuahua,,TRUE
45493563,Cattle Dog,,TRUE
45493470,Cattle Dog,,TRUE
45485428,Chihuahua,,TRUE
45485411,Chihuahua,,FALSE
45485358,Labrador Retriever,,TRUE
45485312,American Staffordshire Terrier,,TRUE
45485237,Chihuahua,,TRUE
45485221,Chihuahua,,TRUE
45482275,Boxer,Hound,TRUE
45476816,Hound,,TRUE
45476916,Shepherd,Mixed Breed,TRUE
45476256,Pit Bull Terrier,,FALSE
45465751,Pit Bull Terrier,,TRUE
45451190,Chihuahua,,FALSE
45450603,Pit Bull Terrier,Mixed Breed,TRUE
45448729,Labrador Retriever,,FALSE
45448140,Pit Bull Terrier,,FALSE
45448176,Pit Bull Terrier,,FALSE
45448086,Pit Bull Terrier,,FALSE
45448092,Pit Bull Terrier,,FALSE
45435457,Chow Chow,Mixed Breed,TRUE
45419397,English Bulldog,,FALSE
45418675,Chihuahua,,TRUE
